roc_auc,pr_auc,accuracy,balanced_accuracy,precision,recall,specificity,f1,brier_score,log_loss,model,feature_set,repeat,fold,random_state,n_train,n_test,positive_rate_train,positive_rate_test
0.49700213725860826,0.4913031896060616,0.4965,0.49468435680717365,0.48656716417910445,0.32962588473205257,0.6597428288822947,0.39300783604581074,0.25003190454519625,0.6932109592643398,row_channel,row_channel_presence,6,0,42,8000,2000,0.494375,0.4945
0.4909899097790833,0.4883439563745397,0.5055,0.5,0.0,0.0,1.0,0.0,0.2500373232985957,0.6932219087405105,row_channel,row_channel_presence,6,1,42,8000,2000,0.494375,0.4945
0.4938237526740735,0.4877983041475131,0.4955,0.4917810055016657,0.4691358024691358,0.15369059656218403,0.8298714144411474,0.23153084539223154,0.25019496961591614,0.6935372161878136,row_channel,row_channel_presence,6,2,42,8000,2000,0.494375,0.4945
0.48822257493156673,0.48268173683610793,0.4895,0.48593429805006405,0.45454545454545453,0.16177957532861476,0.8100890207715133,0.23862788963460105,0.2500905638272648,0.6933282549705211,row_channel,row_channel_presence,6,3,42,8000,2000,0.494375,0.4945
0.4947607455473588,0.49085198153674864,0.4975,0.49557336256420925,0.48748159057437407,0.3350202429149798,0.6561264822134387,0.397120575884823,0.2501244481345426,0.6933961597211424,row_channel,row_channel_presence,6,4,42,8000,2000,0.4945,0.494
0.49776222922973684,0.49317455457285364,0.504,0.5002215268047434,0.4952076677316294,0.15672396359959556,0.8437190900098912,0.23809523809523808,0.2500144802768491,0.6931762114026703,row_channel,row_channel_presence,7,0,42,8000,2000,0.494375,0.4945
0.4791234739403468,0.4805909269050644,0.4795,0.4778693221879847,0.4630681818181818,0.32962588473205257,0.6261127596439169,0.38511518015357354,0.2504750351265519,0.6940977552116099,row_channel,row_channel_presence,7,1,42,8000,2000,0.494375,0.4945
0.4830969547315225,0.4838420784129317,0.4835,0.48368502588813245,0.4787234042553192,0.5005055611729019,0.466864490603363,0.4893722194760257,0.25037848981556987,0.6939044423284129,row_channel,row_channel_presence,7,2,42,8000,2000,0.494375,0.4945
0.48447112100564166,0.48478974326392615,0.498,0.4943198126973364,0.4773413897280967,0.1597573306370071,0.8288822947576657,0.23939393939393938,0.25023313630979915,0.6936138651264367,row_channel,row_channel_presence,7,3,42,8000,2000,0.494375,0.4945
0.46121041429965914,0.47378018525010535,0.499,0.4950392856571346,0.47941176470588237,0.16497975708502025,0.825098814229249,0.24548192771084337,0.2504180686474737,0.6939834569692127,row_channel,row_channel_presence,7,4,42,8000,2000,0.4945,0.494
0.5002375287409777,0.49459530620641773,0.5015,0.4977817315895223,0.4876543209876543,0.1597573306370071,0.8358061325420376,0.24067022086824066,0.2499954243664005,0.693138028428871,row_channel,row_channel_presence,8,0,42,8000,2000,0.494375,0.4945
0.4996329555876261,0.49524731942384137,0.5065,0.5028263419873805,0.5030120481927711,0.16885743174924167,0.8367952522255193,0.2528387585162756,0.2500359917344953,0.6932192854071207,row_channel,row_channel_presence,8,1,42,8000,2000,0.494375,0.4945
0.48600530664210373,0.483057159766614,0.4925,0.4906618700862804,0.4804804804804805,0.3235591506572295,0.6577645895153313,0.3867069486404834,0.250250977300309,0.6936496028055187,row_channel,row_channel_presence,8,2,42,8000,2000,0.494375,0.4945
0.4813942487040932,0.48136284377560223,0.4875,0.4875864979662539,0.4822834645669291,0.4954499494438827,0.4797230464886251,0.48877805486284287,0.2504155220581259,0.693978764772262,row_channel,row_channel_presence,8,3,42,8000,2000,0.494375,0.4945
0.5113811388839993,0.49937498342022657,0.5045,0.5003900561680882,0.49523809523809526,0.15789473684210525,0.8428853754940712,0.23944742900997698,0.24987632998937284,0.6928997792242128,row_channel,row_channel_presence,8,4,42,8000,2000,0.4945,0.494
0.48208683250673334,0.4822490039543186,0.4805,0.4785504045989565,0.4613003095975232,0.301314459049545,0.655786350148368,0.36452599388379203,0.2503754044822983,0.6938981174505591,row_channel,row_channel_presence,9,0,42,8000,2000,0.494375,0.4945
0.49330168950443004,0.49464697893207865,0.508,0.5042330121944756,0.5079365079365079,0.16177957532861476,0.8466864490603363,0.24539877300613497,0.2501543673089033,0.693456117008457,row_channel,row_channel_presence,9,1,42,8000,2000,0.494375,0.4945
0.4950764042449136,0.4897476142601673,0.497,0.49338569966966,0.4752186588921283,0.16481294236602628,0.8219584569732937,0.24474474474474475,0.2501401126930356,0.6934274871929653,row_channel,row_channel_presence,9,2,42,8000,2000,0.494375,0.4945
0.49753370157789095,0.4919112772483112,0.501,0.49734217840358685,0.48656716417910445,0.16481294236602628,0.8298714144411474,0.24622356495468278,0.2500482934362356,0.6932439039679215,row_channel,row_channel_presence,9,3,42,8000,2000,0.494375,0.4945
0.48290653854154997,0.481776674218745,0.493,0.4890504232609496,0.4619883040935672,0.15991902834008098,0.8181818181818182,0.23759398496240602,0.2503957278427893,0.6939393462699343,row_channel,row_channel_presence,9,4,42,8000,2000,0.4945,0.494
0.7256148418656027,0.9232909827314977,0.8368421052631579,0.5,0.8368421052631579,1.0,0.0,0.9111747851002865,0.1270794378816438,0.4136645731995029,user_any_channel,channel_presence_only,0,0,42,2277,570,0.8361879666227492,0.8368421052631579
0.7800934203468622,0.9389828054263092,0.8350877192982457,0.5,0.8350877192982457,1.0,0.0,0.9101338432122371,0.12332733360212841,0.403331800152656,user_any_channel,channel_presence_only,0,1,42,2277,570,0.836627140974967,0.8350877192982457
0.7513102014999549,0.9368472092522091,0.836555360281195,0.5,0.836555360281195,1.0,0.0,0.9110047846889953,0.12602422000255895,0.4105220230834402,user_any_channel,channel_presence_only,0,2,42,2278,569,0.8362598770851625,0.836555360281195
0.7931462907743743,0.9447637084846459,0.836555360281195,0.5,0.836555360281195,1.0,0.0,0.9110047846889953,0.12023404822244843,0.39468818259194227,user_any_channel,channel_presence_only,0,3,42,2278,569,0.8362598770851625,0.836555360281195
0.7663210445468509,0.9454328203583031,0.836555360281195,0.5,0.836555360281195,1.0,0.0,0.9110047846889953,0.12471201740808356,0.40500763097660064,user_any_channel,channel_presence_only,0,4,42,2278,569,0.8362598770851625,0.836555360281195
0.7481120804310093,0.93241488532368,0.8368421052631579,0.5,0.8368421052631579,1.0,0.0,0.9111747851002865,0.12572072278792598,0.4103792777075052,user_any_channel,channel_presence_only,1,0,42,2277,570,0.8361879666227492,0.8368421052631579
0.7626385660647238,0.9386950935990092,0.8350877192982457,0.5,0.8350877192982457,1.0,0.0,0.9101338432122371,0.12473448289368999,0.406009144659607,user_any_channel,channel_presence_only,1,1,42,2277,570,0.836627140974967,0.8350877192982457
0.7615094424866721,0.934467037417329,0.836555360281195,0.5,0.836555360281195,1.0,0.0,0.9110047846889953,0.12348705011118467,0.40488408446933943,user_any_channel,channel_presence_only,1,2,42,2278,569,0.8362598770851625,0.836555360281195
0.8028937381404175,0.953264031908441,0.836555360281195,0.5,0.836555360281195,1.0,0.0,0.9110047846889953,0.11966533412215499,0.390946932801757,user_any_channel,channel_presence_only,1,3,42,2278,569,0.8362598770851625,0.836555360281195
0.7381968916598898,0.9312070922746862,0.836555360281195,0.5,0.836555360281195,1.0,0.0,0.9110047846889953,0.12716127384356588,0.413407135977658,user_any_channel,channel_presence_only,1,4,42,2278,569,0.8362598770851625,0.836555360281195
0.7666531412727395,0.9359591215311396,0.8368421052631579,0.5,0.8368421052631579,1.0,0.0,0.9111747851002865,0.12333281131178787,0.40419535416173297,user_any_channel,channel_presence_only,2,0,42,2277,570,0.8361879666227492,0.8368421052631579
0.7510951188986232,0.9327095791210913,0.8350877192982457,0.5,0.8350877192982457,1.0,0.0,0.9101338432122371,0.12708667482388455,0.412947441078379,user_any_channel,channel_presence_only,2,1,42,2277,570,0.836627140974967,0.8350877192982457
0.7680039757838619,0.9432950917298557,0.836555360281195,0.5,0.836555360281195,1.0,0.0,0.9110047846889953,0.12372162723397451,0.40242415488124433,user_any_channel,channel_presence_only,2,2,42,2278,569,0.8362598770851625,0.836555360281195
0.8195875124243246,0.9531073946927329,0.836555360281195,0.5,0.836555360281195,1.0,0.0,0.9110047846889953,0.11895930891535997,0.39244977952249704,user_any_channel,channel_presence_only,2,3,42,2278,569,0.8362598770851625,0.836555360281195
0.7259984639016898,0.9288259014746251,0.836555360281195,0.5,0.836555360281195,1.0,0.0,0.9110047846889953,0.12760414067090636,0.4133990721819887,user_any_channel,channel_presence_only,2,4,42,2278,569,0.8362598770851625,0.836555360281195
0.730224746962422,0.9293725754012746,0.8368421052631579,0.5,0.8368421052631579,1.0,0.0,0.9111747851002865,0.12668461485792668,0.4115667605170632,user_any_channel,channel_presence_only,3,0,42,2277,570,0.8361879666227492,0.8368421052631579
0.7582022170570355,0.9351647923610862,0.8350877192982457,0.5,0.8350877192982457,1.0,0.0,0.9101338432122371,0.12502150206375573,0.4078525377074169,user_any_channel,channel_presence_only,3,1,42,2277,570,0.836627140974967,0.8350877192982457
0.7847542242703532,0.9453625508393082,0.836555360281195,0.5,0.836555360281195,1.0,0.0,0.9110047846889953,0.12322977425852466,0.4033679084877201,user_any_channel,channel_presence_only,3,2,42,2278,569,0.8362598770851625,0.836555360281195
0.757014095960965,0.9379873629233325,0.836555360281195,0.5,0.836555360281195,1.0,0.0,0.9110047846889953,0.12430345046335826,0.40382551373960734,user_any_channel,channel_presence_only,3,3,42,2278,569,0.8362598770851625,0.836555360281195
0.7949534652570707,0.9467393986703452,0.836555360281195,0.5,0.836555360281195,1.0,0.0,0.9110047846889953,0.12160751490365683,0.3992193150724301,user_any_channel,channel_presence_only,3,4,42,2278,569,0.8362598770851625,0.836555360281195
0.7394896418024841,0.9311795531507268,0.8368421052631579,0.5,0.8368421052631579,1.0,0.0,0.9111747851002865,0.12680520629898986,0.41264317386867105,user_any_channel,channel_presence_only,4,0,42,2277,570,0.8361879666227492,0.8368421052631579
0.7862953692115143,0.9433709205782644,0.8350877192982457,0.5,0.8350877192982457,1.0,0.0,0.9101338432122371,0.12198036615929846,0.3989617079753338,user_any_channel,channel_presence_only,4,1,42,2277,570,0.836627140974967,0.8350877192982457
0.7708728652751424,0.9372301284787333,0.836555360281195,0.5,0.836555360281195,1.0,0.0,0.9110047846889953,0.12301522019945299,0.40269795128606845,user_any_channel,channel_presence_only,4,2,42,2278,569,0.8362598770851625,0.836555360281195
0.7727816933224904,0.9424933698046607,0.836555360281195,0.5,0.836555360281195,1.0,0.0,0.9110047846889953,0.12286094039105581,0.40206874838001133,user_any_channel,channel_presence_only,4,3,42,2278,569,0.8362598770851625,0.836555360281195
0.7516716363964941,0.9372392651789639,0.836555360281195,0.5,0.836555360281195,1.0,0.0,0.9110047846889953,0.1259550015742576,0.40895561885492415,user_any_channel,channel_presence_only,4,4,42,2278,569,0.8362598770851625,0.836555360281195
0.7435359888190076,0.9328141497345633,0.8368421052631579,0.5,0.8368421052631579,1.0,0.0,0.9111747851002865,0.12671096312081664,0.4123119912107435,user_any_channel,channel_presence_only,5,0,42,2277,570,0.8361879666227492,0.8368421052631579
0.7680582871446451,0.9384638040556382,0.8350877192982457,0.5,0.8350877192982457,1.0,0.0,0.9101338432122371,0.12337950184979506,0.4025725570152392,user_any_channel,channel_presence_only,5,1,42,2277,570,0.836627140974967,0.8350877192982457
0.7785872413481522,0.940020592954101,0.836555360281195,0.5,0.836555360281195,1.0,0.0,0.9110047846889953,0.12193543006605641,0.4001218559663932,user_any_channel,channel_presence_only,5,2,42,2278,569,0.8362598770851625,0.836555360281195
0.776701002981838,0.9464852250538976,0.836555360281195,0.5,0.836555360281195,1.0,0.0,0.9110047846889953,0.12367114211322047,0.401527875084927,user_any_channel,channel_presence_only,5,3,42,2278,569,0.8362598770851625,0.836555360281195
0.7503162555344718,0.9349149784162925,0.836555360281195,0.5,0.836555360281195,1.0,0.0,0.9110047846889953,0.1254472461105793,0.4099561237754552,user_any_channel,channel_presence_only,5,4,42,2278,569,0.8362598770851625,0.836555360281195
0.7680394941502673,0.9430478172291806,0.8368421052631579,0.5,0.8368421052631579,1.0,0.0,0.9111747851002865,0.1235938878804428,0.4034078838011824,user_any_channel,channel_presence_only,6,0,42,2277,570,0.8361879666227492,0.8368421052631579
0.7329250849275881,0.9268461626924497,0.8350877192982457,0.5,0.8350877192982457,1.0,0.0,0.9101338432122371,0.12775260676514674,0.41492656776458997,user_any_channel,channel_presence_only,6,1,42,2277,570,0.836627140974967,0.8350877192982457
0.7500677690431011,0.9326609711061518,0.836555360281195,0.5,0.836555360281195,1.0,0.0,0.9110047846889953,0.125444110071818,0.4081557575021258,user_any_channel,channel_presence_only,6,2,42,2278,569,0.8362598770851625,0.836555360281195
0.8050849372006865,0.9523903358142842,0.836555360281195,0.5,0.836555360281195,1.0,0.0,0.9110047846889953,0.11987829203047595,0.39303154109217536,user_any_channel,channel_presence_only,6,3,42,2278,569,0.8362598770851625,0.836555360281195
0.7594989608746724,0.9357711537624522,0.836555360281195,0.5,0.836555360281195,1.0,0.0,0.9110047846889953,0.12498182930391102,0.40866518797116536,user_any_channel,channel_presence_only,6,4,42,2278,569,0.8362598770851625,0.836555360281195
0.7609386623385406,0.9408991902368548,0.8368421052631579,0.5,0.8368421052631579,1.0,0.0,0.9111747851002865,0.12460319871660974,0.40533576510984615,user_any_channel,channel_presence_only,7,0,42,2277,570,0.8361879666227492,0.8368421052631579
0.7694998212050779,0.9425561715521787,0.8350877192982457,0.5,0.8350877192982457,1.0,0.0,0.9101338432122371,0.1253978512381498,0.40720068721317626,user_any_channel,channel_presence_only,7,1,42,2277,570,0.836627140974967,0.8350877192982457
0.7630116562754135,0.9354920126813183,0.836555360281195,0.5,0.836555360281195,1.0,0.0,0.9110047846889953,0.12303209934530555,0.40269892506634614,user_any_channel,channel_presence_only,7,2,42,2278,569,0.8362598770851625,0.836555360281195
0.7878264208909371,0.9426217926005255,0.836555360281195,0.5,0.836555360281195,1.0,0.0,0.9110047846889953,0.12125108347180193,0.3988205874446268,user_any_channel,channel_presence_only,7,3,42,2278,569,0.8362598770851625,0.836555360281195
0.7300871961687901,0.9253668700575663,0.836555360281195,0.5,0.836555360281195,1.0,0.0,0.9110047846889953,0.12676751348803186,0.4129120514998155,user_any_channel,channel_presence_only,7,4,42,2278,569,0.8362598770851625,0.836555360281195
0.7131263948062487,0.9231291062926643,0.8368421052631579,0.5,0.8368421052631579,1.0,0.0,0.9111747851002865,0.12942032114928154,0.41916379805513954,user_any_channel,channel_presence_only,8,0,42,2277,570,0.8361879666227492,0.8368421052631579
0.7982746290005365,0.9453939900007222,0.8350877192982457,0.5,0.8350877192982457,1.0,0.0,0.9101338432122371,0.12122347896268933,0.39769195310502065,user_any_channel,channel_presence_only,8,1,42,2277,570,0.836627140974967,0.8350877192982457
0.8083717357910906,0.9548362606127272,0.836555360281195,0.5,0.836555360281195,1.0,0.0,0.9110047846889953,0.11994546111011938,0.39399092948890163,user_any_channel,channel_presence_only,8,2,42,2278,569,0.8362598770851625,0.836555360281195
0.7424437516942262,0.9335976922584516,0.836555360281195,0.5,0.836555360281195,1.0,0.0,0.9110047846889953,0.1251969644729444,0.4073705022253683,user_any_channel,channel_presence_only,8,3,42,2278,569,0.8362598770851625,0.836555360281195
0.7469729827414838,0.9340785396786365,0.836555360281195,0.5,0.836555360281195,1.0,0.0,0.9110047846889953,0.12642462272313423,0.41079301490894493,user_any_channel,channel_presence_only,8,4,42,2278,569,0.8362598770851625,0.836555360281195
0.7329072834246296,0.927267354126631,0.8368421052631579,0.5,0.8368421052631579,1.0,0.0,0.9111747851002865,0.1263020253574333,0.41106576427557456,user_any_channel,channel_presence_only,9,0,42,2277,570,0.8361879666227492,0.8368421052631579
0.7564924906132666,0.9380776111372078,0.8350877192982457,0.5,0.8350877192982457,1.0,0.0,0.9101338432122371,0.12495494598291558,0.4070048495153275,user_any_channel,channel_presence_only,9,1,42,2277,570,0.836627140974967,0.8350877192982457
0.7998667208819012,0.9511041222924543,0.836555360281195,0.5,0.836555360281195,1.0,0.0,0.9110047846889953,0.1210674131959582,0.396769654820458,user_any_channel,channel_presence_only,9,2,42,2278,569,0.8362598770851625,0.836555360281195
0.7786437155507363,0.9418270716796531,0.836555360281195,0.5,0.836555360281195,1.0,0.0,0.9110047846889953,0.12352611572233406,0.4030484983835113,user_any_channel,channel_presence_only,9,3,42,2278,569,0.8362598770851625,0.836555360281195
0.7552972802024035,0.9339595555517197,0.836555360281195,0.5,0.836555360281195,1.0,0.0,0.9110047846889953,0.12496115208311614,0.4083010088123024,user_any_channel,channel_presence_only,9,4,42,2278,569,0.8362598770851625,0.836555360281195
0.7484389441175808,0.9240854076894115,0.8368421052631579,0.5,0.8368421052631579,1.0,0.0,0.9111747851002865,0.12547745329245613,0.4078890189229355,journey_length_only,journey_length_only,0,0,42,2277,570,0.8361879666227492,0.8368421052631579
0.7989115859109601,0.9398343261884603,0.8350877192982457,0.5,0.8350877192982457,1.0,0.0,0.9101338432122371,0.1208720264165764,0.39458818378979094,journey_length_only,journey_length_only,0,1,42,2277,570,0.836627140974967,0.8350877192982457
0.7817949760549381,0.935446037601811,0.836555360281195,0.5,0.836555360281195,1.0,0.0,0.9110047846889953,0.12350824026948733,0.40318393790059626,journey_length_only,journey_length_only,0,2,42,2278,569,0.8362598770851625,0.836555360281195
0.8129800307219662,0.9418257927252343,0.836555360281195,0.5,0.836555360281195,1.0,0.0,0.9110047846889953,0.11799961140166441,0.3874309856286724,journey_length_only,journey_length_only,0,3,42,2278,569,0.8362598770851625,0.836555360281195
0.7736062166802204,0.9358132051321191,0.836555360281195,0.5,0.836555360281195,1.0,0.0,0.9110047846889953,0.1238363990306996,0.4013796756542493,journey_length_only,journey_length_only,0,4,42,2278,569,0.8362598770851625,0.836555360281195
0.7887333468587272,0.939700810274955,0.8368421052631579,0.5,0.8368421052631579,1.0,0.0,0.9111747851002865,0.12255827298118224,0.39948177829360404,journey_length_only,journey_length_only,1,0,42,2277,570,0.8361879666227492,0.8368421052631579
0.7691645807259073,0.9321294395754877,0.8350877192982457,0.5,0.8350877192982457,1.0,0.0,0.9101338432122371,0.1239930630860477,0.4020798113404211,journey_length_only,journey_length_only,1,1,42,2277,570,0.836627140974967,0.8350877192982457
0.7852286075720611,0.9339391134170604,0.836555360281195,0.5,0.836555360281195,1.0,0.0,0.9110047846889953,0.12088688575398483,0.3957126539849362,journey_length_only,journey_length_only,1,2,42,2278,569,0.8362598770851625,0.836555360281195
0.8143918857865727,0.9446775221362559,0.836555360281195,0.5,0.836555360281195,1.0,0.0,0.9110047846889953,0.11865607351286446,0.3887156964019986,journey_length_only,journey_length_only,1,3,42,2278,569,0.8362598770851625,0.836555360281195
0.7588890394867625,0.9263949573093095,0.836555360281195,0.5,0.836555360281195,1.0,0.0,0.9110047846889953,0.1254253967632033,0.4081669985203258,journey_length_only,journey_length_only,1,4,42,2278,569,0.8362598770851625,0.836555360281195
0.7892180068077816,0.9381598861919452,0.8368421052631579,0.5,0.8368421052631579,1.0,0.0,0.9111747851002865,0.12093235064511014,0.3950901703841952,journey_length_only,journey_length_only,2,0,42,2277,570,0.8361879666227492,0.8368421052631579
0.7684047023064544,0.9317262715923506,0.8350877192982457,0.5,0.8350877192982457,1.0,0.0,0.9101338432122371,0.12573197315730367,0.40732902143256494,journey_length_only,journey_length_only,2,1,42,2277,570,0.836627140974967,0.8350877192982457
0.7650560224089635,0.9320891845679583,0.836555360281195,0.5,0.836555360281195,1.0,0.0,0.9110047846889953,0.12415575721101063,0.4022611185802698,journey_length_only,journey_length_only,2,2,42,2278,569,0.8362598770851625,0.836555360281195
0.8295608566007048,0.9475819200381732,0.836555360281195,0.5,0.836555360281195,1.0,0.0,0.9110047846889953,0.11739782302919881,0.38723696034398863,journey_length_only,journey_length_only,2,3,42,2278,569,0.8362598770851625,0.836555360281195
0.7671003885425138,0.928262519190972,0.836555360281195,0.5,0.836555360281195,1.0,0.0,0.9110047846889953,0.12354662628825878,0.40268493075267064,journey_length_only,journey_length_only,2,4,42,2278,569,0.8362598770851625,0.836555360281195
0.7489348752282411,0.9274202318771151,0.8368421052631579,0.5,0.8368421052631579,1.0,0.0,0.9111747851002865,0.12573751001791772,0.406570856302525,journey_length_only,journey_length_only,3,0,42,2277,570,0.8361879666227492,0.8368421052631579
0.7739026461648489,0.9287262638685143,0.8350877192982457,0.5,0.8350877192982457,1.0,0.0,0.9101338432122371,0.12383862261364094,0.40477042254557166,journey_length_only,journey_length_only,3,1,42,2277,570,0.836627140974967,0.8350877192982457
0.811918315713382,0.945899429000738,0.836555360281195,0.5,0.836555360281195,1.0,0.0,0.9110047846889953,0.12102484381181537,0.3961552021360509,journey_length_only,journey_length_only,3,2,42,2278,569,0.8362598770851625,0.836555360281195
0.7708276859130749,0.9324117225121212,0.836555360281195,0.5,0.836555360281195,1.0,0.0,0.9110047846889953,0.12250873052518074,0.3976332090385791,journey_length_only,journey_length_only,3,3,42,2278,569,0.8362598770851625,0.836555360281195
0.8150356916960333,0.9437300328808985,0.836555360281195,0.5,0.836555360281195,1.0,0.0,0.9110047846889953,0.11859181790189315,0.3894178580718049,journey_length_only,journey_length_only,3,4,42,2278,569,0.8362598770851625,0.836555360281195
0.7731227880345348,0.9338200927394975,0.8368421052631579,0.5,0.8368421052631579,1.0,0.0,0.9111747851002865,0.12353961962406575,0.40178272950417077,journey_length_only,journey_length_only,4,0,42,2277,570,0.8361879666227492,0.8368421052631579
0.7960508671553728,0.9385026344035963,0.8350877192982457,0.5,0.8350877192982457,1.0,0.0,0.9101338432122371,0.12113908020515543,0.3954404145726064,journey_length_only,journey_length_only,4,1,42,2277,570,0.836627140974967,0.8350877192982457
0.7975399837354298,0.9378294596408646,0.836555360281195,0.5,0.836555360281195,1.0,0.0,0.9110047846889953,0.12023486740860635,0.3933198347027352,journey_length_only,journey_length_only,4,2,42,2278,569,0.8362598770851625,0.836555360281195
0.7882669196710942,0.9356634292477016,0.836555360281195,0.5,0.836555360281195,1.0,0.0,0.9110047846889953,0.12155544151855002,0.3978897003412424,journey_length_only,journey_length_only,4,3,42,2278,569,0.8362598770851625,0.836555360281195
0.7616788650944248,0.9304856215611381,0.836555360281195,0.5,0.836555360281195,1.0,0.0,0.9110047846889953,0.1250870357197779,0.405673721613392,journey_length_only,journey_length_only,4,4,42,2278,569,0.8362598770851625,0.836555360281195
0.7531164761840354,0.9261829095255414,0.8368421052631579,0.5,0.8368421052631579,1.0,0.0,0.9111747851002865,0.12635996353941162,0.4099084452472114,journey_length_only,journey_length_only,5,0,42,2277,570,0.8361879666227492,0.8368421052631579
0.7938159306275702,0.9373277485036534,0.8350877192982457,0.5,0.8350877192982457,1.0,0.0,0.9101338432122371,0.12067921275896477,0.39412559725600693,journey_length_only,journey_length_only,5,1,42,2277,570,0.836627140974967,0.8350877192982457
0.7964556790458117,0.9368471550941428,0.836555360281195,0.5,0.836555360281195,1.0,0.0,0.9110047846889953,0.12076313615790606,0.39631223702243323,journey_length_only,journey_length_only,5,2,42,2278,569,0.8362598770851625,0.836555360281195
0.7993810427396766,0.9433122608329105,0.836555360281195,0.5,0.836555360281195,1.0,0.0,0.9110047846889953,0.1206126735625316,0.3921853780741237,journey_length_only,journey_length_only,5,3,42,2278,569,0.8362598770851625,0.836555360281195
0.7774238727749164,0.9340993158649085,0.836555360281195,0.5,0.836555360281195,1.0,0.0,0.9110047846889953,0.12333308484089243,0.4020595995019942,journey_length_only,journey_length_only,5,4,42,2278,569,0.8362598770851625,0.836555360281195
0.7722661797524853,0.9329558250902172,0.8368421052631579,0.5,0.8368421052631579,1.0,0.0,0.9111747851002865,0.12240651050921642,0.3985403669906984,journey_length_only,journey_length_only,6,0,42,2277,570,0.8361879666227492,0.8368421052631579
